State,Year,Category,CategoryScore
Michigan,2019,Psychological_Distress,83.0
Minnesota,2019,Psychological_Distress,88.25
Mississippi,2019,Psychological_Distress,84.0
Missouri,2019,Psychological_Distress,75.5
Montana,2019,Psychological_Distress,82.0
Nebraska,2019,Psychological_Distress,78.25
Nevada,2019,Psychological_Distress,70.75
New Hampshire,2019,Psychological_Distress,85.0
New Jersey,2019,Psychological_Distress,74.5
New Mexico,2019,Psychological_Distress,69.5
New York,2019,Psychological_Distress,77.0
North Carolina,2019,Psychological_Distress,78.75
North Dakota,2019,Psychological_Distress,76.25
Ohio,2019,Psychological_Distress,82.0
Oklahoma,2019,Psychological_Distress,81.75
Oregon,2019,Psychological_Distress,77.5
Pennsylvania,2019,Psychological_Distress,82.0
Rhode Island,2019,Psychological_Distress,84.75
South Carolina,2019,Psychological_Distress,79.0
South Dakota,2019,Psychological_Distress,73.5
Tennessee,2019,Psychological_Distress,79.5
Texas,2019,Psychological_Distress,70.0
Utah,2019,Psychological_Distress,84.25
Vermont,2019,Psychological_Distress,82.5
Virginia,2019,Psychological_Distress,79.0
Washington,2019,Psychological_Distress,78.75
West Virginia,2019,Psychological_Distress,88.25
Wisconsin,2019,Psychological_Distress,79.25
Wyoming,2019,Psychological_Distress,66.0
Alabama,2019,Substance_Use,64.75
Alaska,2019,Substance_Use,64.75
Arizona,2019,Substance_Use,61.75
Arkansas,2019,Substance_Use,63.5
California,2019,Substance_Use,49.25
Colorado,2019,Substance_Use,59.25
Connecticut,2019,Substance_Use,61.75
Delaware,2019,Substance_Use,62.5
District of Columbia,2019,Substance_Use,67.25
Florida,2019,Substance_Use,54.75
Georgia,2019,Substance_Use,56.5
Hawaii,2019,Substance_Use,45.25
Idaho,2019,Substance_Use,56.0
Illinois,2019,Substance_Use,53.25
Indiana,2019,Substance_Use,64.25
Iowa,2019,Substance_Use,49.0
Kansas,2019,Substance_Use,60.25
Kentucky,2019,Substance_Use,66.5
Louisiana,2019,Substance_Use,62.5
Maine,2019,Substance_Use,68.5
Maryland,2019,Substance_Use,64.75
Massachusetts,2019,Substance_Use,62.75
Michigan,2019,Substance_Use,60.0
Minnesota,2019,Substance_Use,56.75
Mississippi,2019,Substance_Use,65.0
Missouri,2019,Substance_Use,59.25
Montana,2019,Substance_Use,50.5
Nebraska,2019,Substance_Use,47.75
Nevada,2019,Substance_Use,57.0
New Hampshire,2019,Substance_Use,61.75
New Jersey,2019,Substance_Use,60.5
New Mexico,2019,Substance_Use,62.75
New York,2019,Substance_Use,54.25
North Carolina,2019,Substance_Use,57.0
North Dakota,2019,Substance_Use,58.25
Ohio,2019,Substance_Use,63.25
Oklahoma,2019,Substance_Use,60.5
Oregon,2019,Substance_Use,60.0
Pennsylvania,2019,Substance_Use,65.75
Rhode Island,2019,Substance_Use,60.75
South Carolina,2019,Substance_Use,64.25
South Dakota,2019,Substance_Use,65.25
Tennessee,2019,Substance_Use,64.5
Texas,2019,Substance_Use,47.25
Utah,2019,Substance_Use,58.0
Vermont,2019,Substance_Use,70.0
Virginia,2019,Substance_Use,60.5
Washington,2019,Substance_Use,57.25
West Virginia,2019,Substance_Use,83.5
Wisconsin,2019,Substance_Use,54.5
Wyoming,2019,Substance_Use,41.75
Alabama,2020,Care_Seeking,69.25
Alaska,2020,Care_Seeking,68.0
Arizona,2020,Care_Seeking,67.25
Arkansas,2020,Care_Seeking,68.25
California,2020,Care_Seeking,65.5
Colorado,2020,Care_Seeking,65.25
Connecticut,2020,Care_Seeking,71.75
Delaware,2020,Care_Seeking,68.0
District of Columbia,2020,Care_Seeking,72.25
Florida,2020,Care_Seeking,69.75
Georgia,2020,Care_Seeking,64.75
Hawaii,2020,Care_Seeking,61.75
Idaho,2020,Care_Seeking,64.0
Illinois,2020,Care_Seeking,63.25
Indiana,2020,Care_Seeking,62.25
Iowa,2020,Care_Seeking,63.25
Kansas,2020,Care_Seeking,69.0
Kentucky,2020,Care_Seeking,65.0
Louisiana,2020,Care_Seeking,77.75
Maine,2020,Care_Seeking,60.25
Maryland,2020,Care_Seeking,72.75
Massachusetts,2020,Care_Seeking,65.75
Michigan,2020,Care_Seeking,58.5
Minnesota,2020,Care_Seeking,76.5
Mississippi,2020,Care_Seeking,65.5
Missouri,2020,Care_Seeking,65.25
Montana,2020,Care_Seeking,71.75
Nebraska,2020,Care_Seeking,64.0
Nevada,2020,Care_Seeking,70.25
New Hampshire,2020,Care_Seeking,60.5
New Jersey,2020,Care_Seeking,76.75
New Mexico,2020,Care_Seeking,59.75
New York,2020,Care_Seeking,76.5
North Carolina,2020,Care_Seeking,65.75
North Dakota,2020,Care_Seeking,63.25
Ohio,2020,Care_Seeking,57.0
Oklahoma,2020,Care_Seeking,64.25
Oregon,2020,Care_Seeking,66.5
Pennsylvania,2020,Care_Seeking,67.75
Rhode Island,2020,Care_Seeking,67.5
South Carolina,2020,Care_Seeking,67.75
South Dakota,2020,Care_Seeking,57.75
Tennessee,2020,Care_Seeking,67.5
Texas,2020,Care_Seeking,63.5
Utah,2020,Care_Seeking,71.75
Vermont,2020,Care_Seeking,54.5
Virginia,2020,Care_Seeking,69.75
Washington,2020,Care_Seeking,64.5
West Virginia,2020,Care_Seeking,65.75
Wisconsin,2020,Care_Seeking,57.5
Wyoming,2020,Care_Seeking,79.0
Alabama,2020,Economic_Hardship,62.5
Alaska,2020,Economic_Hardship,46.5
Arizona,2020,Economic_Hardship,50.5
Arkansas,2020,Economic_Hardship,46.5
California,2020,Economic_Hardship,36.5
Colorado,2020,Economic_Hardship,48.5
Connecticut,2020,Economic_Hardship,43.5
Delaware,2020,Economic_Hardship,48.25
District of Columbia,2020,Economic_Hardship,63.5
Florida,2020,Economic_Hardship,57.0
Georgia,2020,Economic_Hardship,48.5
Hawaii,2020,Economic_Hardship,52.25
Idaho,2020,Economic_Hardship,45.25
Illinois,2020,Economic_Hardship,42.25
Indiana,2020,Economic_Hardship,57.75
Iowa,2020,Economic_Hardship,41.75
Kansas,2020,Economic_Hardship,51.5
Kentucky,2020,Economic_Hardship,60.25
Louisiana,2020,Economic_Hardship,66.25
Maine,2020,Economic_Hardship,36.5
Maryland,2020,Economic_Hardship,53.5
Massachusetts,2020,Economic_Hardship,40.25
Michigan,2020,Economic_Hardship,57.0
Minnesota,2020,Economic_Hardship,40.5
Mississippi,2020,Economic_Hardship,59.5
Missouri,2020,Economic_Hardship,57.25
Montana,2020,Economic_Hardship,44.0
Nebraska,2020,Economic_Hardship,40.5
Nevada,2020,Economic_Hardship,65.5
New Hampshire,2020,Economic_Hardship,39.75
New Jersey,2020,Economic_Hardship,51.0
New Mexico,2020,Economic_Hardship,46.25
New York,2020,Economic_Hardship,47.25
North Carolina,2020,Economic_Hardship,48.25
North Dakota,2020,Economic_Hardship,43.25
Ohio,2020,Economic_Hardship,54.25
Oklahoma,2020,Economic_Hardship,57.25
Oregon,2020,Economic_Hardship,57.5
Pennsylvania,2020,Economic_Hardship,45.5
Rhode Island,2020,Economic_Hardship,41.0
South Carolina,2020,Economic_Hardship,49.75
South Dakota,2020,Economic_Hardship,37.75
Tennessee,2020,Economic_Hardship,53.25
Texas,2020,Economic_Hardship,45.0
Utah,2020,Economic_Hardship,45.25
Vermont,2020,Economic_Hardship,41.5
Virginia,2020,Economic_Hardship,44.25
Washington,2020,Economic_Hardship,54.5
West Virginia,2020,Economic_Hardship,46.0
Wisconsin,2020,Economic_Hardship,46.75
Wyoming,2020,Economic_Hardship,50.25
Alabama,2020,Psychological_Distress,75.5
Alaska,2020,Psychological_Distress,74.25
Arizona,2020,Psychological_Distress,75.75
Arkansas,2020,Psychological_Distress,81.0
California,2020,Psychological_Distress,79.25
Colorado,2020,Psychological_Distress,79.5
Connecticut,2020,Psychological_Distress,83.75
Delaware,2020,Psychological_Distress,79.5
District of Columbia,2020,Psychological_Distress,76.5
Florida,2020,Psychological_Distress,72.0
Georgia,2020,Psychological_Distress,74.75
Hawaii,2020,Psychological_Distress,70.0
Idaho,2020,Psychological_Distress,84.75
Illinois,2020,Psychological_Distress,81.25
Indiana,2020,Psychological_Distress,85.0
Iowa,2020,Psychological_Distress,80.75
Kansas,2020,Psychological_Distress,88.25
Kentucky,2020,Psychological_Distress,80.75
Louisiana,2020,Psychological_Distress,76.0
Maine,2020,Psychological_Distress,85.0
Maryland,2020,Psychological_Distress,84.25
Massachusetts,2020,Psychological_Distress,87.0
Michigan,2020,Psychological_Distress,81.25
Minnesota,2020,Psychological_Distress,87.5
Mississippi,2020,Psychological_Distress,82.25
Missouri,2020,Psychological_Distress,78.25
Montana,2020,Psychological_Distress,83.75
Nebraska,2020,Psychological_Distress,79.75
Nevada,2020,Psychological_Distress,74.75
New Hampshire,2020,Psychological_Distress,91.25
New Jersey,2020,Psychological_Distress,76.25
New Mexico,2020,Psychological_Distress,74.0
New York,2020,Psychological_Distress,80.0
North Carolina,2020,Psychological_Distress,81.0
North Dakota,2020,Psychological_Distress,79.75
Ohio,2020,Psychological_Distress,81.5
Oklahoma,2020,Psychological_Distress,83.25
Oregon,2020,Psychological_Distress,80.0
Pennsylvania,2020,Psychological_Distress,82.5
Rhode Island,2020,Psychological_Distress,83.5
South Carolina,2020,Psychological_Distress,78.5
South Dakota,2020,Psychological_Distress,76.25
Tennessee,2020,Psychological_Distress,82.5
Texas,2020,Psychological_Distress,73.75
Utah,2020,Psychological_Distress,88.5
Vermont,2020,Psychological_Distress,83.75
Virginia,2020,Psychological_Distress,78.5
Washington,2020,Psychological_Distress,79.75
West Virginia,2020,Psychological_Distress,90.0
Wisconsin,2020,Psychological_Distress,80.5
Wyoming,2020,Psychological_Distress,70.75
Alabama,2020,Substance_Use,69.5
Alaska,2020,Substance_Use,58.0
Arizona,2020,Substance_Use,69.5
Arkansas,2020,Substance_Use,71.0
California,2020,Substance_Use,54.25
Colorado,2020,Substance_Use,56.75
Connecticut,2020,Substance_Use,72.5
Delaware,2020,Substance_Use,73.25
District of Columbia,2020,Substance_Use,67.5
Florida,2020,Substance_Use,67.0
Georgia,2020,Substance_Use,60.0
Hawaii,2020,Substance_Use,57.5
Idaho,2020,Substance_Use,62.5
Illinois,2020,Substance_Use,56.25
Indiana,2020,Substance_Use,68.75
Iowa,2020,Substance_Use,54.0
Kansas,2020,Substance_Use,65.75
Kentucky,2020,Substance_Use,76.5
Louisiana,2020,Substance_Use,71.75
Maine,2020,Substance_Use,60.75
Maryland,2020,Substance_Use,69.5
Massachusetts,2020,Substance_Use,64.5
Michigan,2020,Substance_Use,62.0
Minnesota,2020,Substance_Use,55.75
Mississippi,2020,Substance_Use,74.0
Missouri,2020,Substance_Use,64.0
Montana,2020,Substance_Use,56.0
Nebraska,2020,Substance_Use,56.75
Nevada,2020,Substance_Use,67.0
New Hampshire,2020,Substance_Use,69.0
New Jersey,2020,Substance_Use,62.25
New Mexico,2020,Substance_Use,70.0
New York,2020,Substance_Use,60.5
North Carolina,2020,Substance_Use,65.0
North Dakota,2020,Substance_Use,71.75
Ohio,2020,Substance_Use,66.75
Oklahoma,2020,Substance_Use,64.75
Oregon,2020,Substance_Use,59.75
Pennsylvania,2020,Substance_Use,69.25
Rhode Island,2020,Substance_Use,65.5
South Carolina,2020,Substance_Use,75.75
South Dakota,2020,Substance_Use,38.0
Tennessee,2020,Substance_Use,71.25
Texas,2020,Substance_Use,53.0
Utah,2020,Substance_Use,59.0
Vermont,2020,Substance_Use,63.25
Virginia,2020,Substance_Use,64.25
Washington,2020,Substance_Use,57.75
West Virginia,2020,Substance_Use,88.5
Wisconsin,2020,Substance_Use,59.25
Wyoming,2020,Substance_Use,46.75
Alabama,2021,Care_Seeking,65.75
Alaska,2021,Care_Seeking,58.75
Arizona,2021,Care_Seeking,68.5
Arkansas,2021,Care_Seeking,62.25
California,2021,Care_Seeking,62.75
Colorado,2021,Care_Seeking,66.75
Connecticut,2021,Care_Seeking,73.5
Delaware,2021,Care_Seeking,67.5
District of Columbia,2021,Care_Seeking,65.25
Florida,2021,Care_Seeking,65.25
Georgia,2021,Care_Seeking,63.25
Hawaii,2021,Care_Seeking,58.5
Idaho,2021,Care_Seeking,64.75
Illinois,2021,Care_Seeking,61.0
Indiana,2021,Care_Seeking,58.75
Iowa,2021,Care_Seeking,64.0
Kansas,2021,Care_Seeking,66.5
Kentucky,2021,Care_Seeking,66.0
Louisiana,2021,Care_Seeking,74.5
Maine,2021,Care_Seeking,62.25
Maryland,2021,Care_Seeking,74.25
Massachusetts,2021,Care_Seeking,68.0
Michigan,2021,Care_Seeking,61.75
Minnesota,2021,Care_Seeking,69.0
Mississippi,2021,Care_Seeking,60.5
Missouri,2021,Care_Seeking,63.5
Montana,2021,Care_Seeking,66.5
Nebraska,2021,Care_Seeking,63.5
Nevada,2021,Care_Seeking,62.25
New Hampshire,2021,Care_Seeking,57.0
New Jersey,2021,Care_Seeking,72.0
New Mexico,2021,Care_Seeking,79.5
New York,2021,Care_Seeking,73.0
North Carolina,2021,Care_Seeking,62.25
North Dakota,2021,Care_Seeking,59.75
Ohio,2021,Care_Seeking,59.25
Oklahoma,2021,Care_Seeking,63.5
Oregon,2021,Care_Seeking,61.75
Pennsylvania,2021,Care_Seeking,68.0
Rhode Island,2021,Care_Seeking,69.25
South Carolina,2021,Care_Seeking,65.75
South Dakota,2021,Care_Seeking,52.5
Tennessee,2021,Care_Seeking,62.0
Texas,2021,Care_Seeking,65.0
Utah,2021,Care_Seeking,68.25
Vermont,2021,Care_Seeking,63.0
Virginia,2021,Care_Seeking,71.25
Washington,2021,Care_Seeking,61.0
West Virginia,2021,Care_Seeking,67.75
Wisconsin,2021,Care_Seeking,56.25
Wyoming,2021,Care_Seeking,70.25
Alabama,2021,Economic_Hardship,66.0
Alaska,2021,Economic_Hardship,47.25
Arizona,2021,Economic_Hardship,55.25
Arkansas,2021,Economic_Hardship,48.75
California,2021,Economic_Hardship,36.0
Colorado,2021,Economic_Hardship,56.0
Connecticut,2021,Economic_Hardship,48.75
Delaware,2021,Economic_Hardship,54.25
District of Columbia,2021,Economic_Hardship,67.0
Florida,2021,Economic_Hardship,52.5
Georgia,2021,Economic_Hardship,53.25
Hawaii,2021,Economic_Hardship,46.25
Idaho,2021,Economic_Hardship,49.0
Illinois,2021,Economic_Hardship,44.75
Indiana,2021,Economic_Hardship,60.75
Iowa,2021,Economic_Hardship,44.0
Kansas,2021,Economic_Hardship,53.5
Kentucky,2021,Economic_Hardship,61.75
Louisiana,2021,Economic_Hardship,69.75
Maine,2021,Economic_Hardship,38.5
Maryland,2021,Economic_Hardship,56.5
Massachusetts,2021,Economic_Hardship,39.25
Michigan,2021,Economic_Hardship,58.5
Minnesota,2021,Economic_Hardship,44.0
Mississippi,2021,Economic_Hardship,58.0
Missouri,2021,Economic_Hardship,60.5
Montana,2021,Economic_Hardship,46.0
Nebraska,2021,Economic_Hardship,39.5
Nevada,2021,Economic_Hardship,65.75
New Hampshire,2021,Economic_Hardship,40.25
New Jersey,2021,Economic_Hardship,54.75
New Mexico,2021,Economic_Hardship,55.75
New York,2021,Economic_Hardship,50.75
North Carolina,2021,Economic_Hardship,47.75
North Dakota,2021,Economic_Hardship,44.25
Ohio,2021,Economic_Hardship,59.5
Oklahoma,2021,Economic_Hardship,60.0
Oregon,2021,Economic_Hardship,60.5
Pennsylvania,2021,Economic_Hardship,55.0
Rhode Island,2021,Economic_Hardship,47.5
South Carolina,2021,Economic_Hardship,51.0
South Dakota,2021,Economic_Hardship,40.5
Tennessee,2021,Economic_Hardship,51.25
Texas,2021,Economic_Hardship,46.75
Utah,2021,Economic_Hardship,45.0
Vermont,2021,Economic_Hardship,47.5
Virginia,2021,Economic_Hardship,47.0
Washington,2021,Economic_Hardship,55.25
West Virginia,2021,Economic_Hardship,46.5
Wisconsin,2021,Economic_Hardship,47.5
Wyoming,2021,Economic_Hardship,51.25
Alabama,2021,Psychological_Distress,77.75
Alaska,2021,Psychological_Distress,72.25
Arizona,2021,Psychological_Distress,75.25
Arkansas,2021,Psychological_Distress,79.75
California,2021,Psychological_Distress,77.5
Colorado,2021,Psychological_Distress,79.0
Connecticut,2021,Psychological_Distress,76.5
Delaware,2021,Psychological_Distress,75.5
District of Columbia,2021,Psychological_Distress,77.25
Florida,2021,Psychological_Distress,70.0
Georgia,2021,Psychological_Distress,72.0
Hawaii,2021,Psychological_Distress,67.5
Idaho,2021,Psychological_Distress,83.0
Illinois,2021,Psychological_Distress,76.75
Indiana,2021,Psychological_Distress,81.5
Iowa,2021,Psychological_Distress,81.75
Kansas,2021,Psychological_Distress,86.75
Kentucky,2021,Psychological_Distress,79.0
Louisiana,2021,Psychological_Distress,75.25
Maine,2021,Psychological_Distress,83.5
Maryland,2021,Psychological_Distress,81.0
Massachusetts,2021,Psychological_Distress,81.0
Michigan,2021,Psychological_Distress,80.25
Minnesota,2021,Psychological_Distress,84.5
Mississippi,2021,Psychological_Distress,82.0
Missouri,2021,Psychological_Distress,75.75
Montana,2021,Psychological_Distress,80.25
Nebraska,2021,Psychological_Distress,76.25
Nevada,2021,Psychological_Distress,70.75
New Hampshire,2021,Psychological_Distress,91.5
New Jersey,2021,Psychological_Distress,72.0
New Mexico,2021,Psychological_Distress,72.5
New York,2021,Psychological_Distress,69.0
North Carolina,2021,Psychological_Distress,81.5
North Dakota,2021,Psychological_Distress,78.25
Ohio,2021,Psychological_Distress,77.25
Oklahoma,2021,Psychological_Distress,82.5
Oregon,2021,Psychological_Distress,78.25
Pennsylvania,2021,Psychological_Distress,83.75
Rhode Island,2021,Psychological_Distress,80.25
South Carolina,2021,Psychological_Distress,77.0
South Dakota,2021,Psychological_Distress,72.5
Tennessee,2021,Psychological_Distress,81.5
Texas,2021,Psychological_Distress,69.75
Utah,2021,Psychological_Distress,87.5
Vermont,2021,Psychological_Distress,87.75
Virginia,2021,Psychological_Distress,78.75
Washington,2021,Psychological_Distress,80.5
West Virginia,2021,Psychological_Distress,89.5
Wisconsin,2021,Psychological_Distress,75.0
Wyoming,2021,Psychological_Distress,67.0
Alabama,2021,Substance_Use,68.75
Alaska,2021,Substance_Use,47.25
Arizona,2021,Substance_Use,69.75
Arkansas,2021,Substance_Use,65.5
California,2021,Substance_Use,53.75
Colorado,2021,Substance_Use,61.75
Connecticut,2021,Substance_Use,66.25
Delaware,2021,Substance_Use,77.0
District of Columbia,2021,Substance_Use,71.0
Florida,2021,Substance_Use,69.75
Georgia,2021,Substance_Use,60.25
Hawaii,2021,Substance_Use,46.0
Idaho,2021,Substance_Use,52.75
Illinois,2021,Substance_Use,56.5
Indiana,2021,Substance_Use,65.0
Iowa,2021,Substance_Use,48.75
Kansas,2021,Substance_Use,66.5
Kentucky,2021,Substance_Use,80.5
Louisiana,2021,Substance_Use,64.75
Maine,2021,Substance_Use,61.0
Maryland,2021,Substance_Use,67.25
Massachusetts,2021,Substance_Use,59.0
Michigan,2021,Substance_Use,58.5
Minnesota,2021,Substance_Use,57.25
Mississippi,2021,Substance_Use,71.75
Missouri,2021,Substance_Use,62.25
Montana,2021,Substance_Use,55.75
Nebraska,2021,Substance_Use,49.75
Nevada,2021,Substance_Use,64.0
New Hampshire,2021,Substance_Use,59.0
New Jersey,2021,Substance_Use,67.25
New Mexico,2021,Substance_Use,58.5
New York,2021,Substance_Use,74.75
North Carolina,2021,Substance_Use,64.75
North Dakota,2021,Substance_Use,58.0
Ohio,2021,Substance_Use,65.0
Oklahoma,2021,Substance_Use,58.75
Oregon,2021,Substance_Use,57.75
Pennsylvania,2021,Substance_Use,70.0
Rhode Island,2021,Substance_Use,75.0
South Carolina,2021,Substance_Use,77.75
South Dakota,2021,Substance_Use,69.75
Tennessee,2021,Substance_Use,64.75
Texas,2021,Substance_Use,54.75
Utah,2021,Substance_Use,58.75
Vermont,2021,Substance_Use,56.25
Virginia,2021,Substance_Use,61.5
Washington,2021,Substance_Use,57.5
West Virginia,2021,Substance_Use,83.75
Wisconsin,2021,Substance_Use,53.5
Wyoming,2021,Substance_Use,46.5
Alabama,2022,Care_Seeking,70.25
Alaska,2022,Care_Seeking,60.0
Arizona,2022,Care_Seeking,67.0
Arkansas,2022,Care_Seeking,66.75
California,2022,Care_Seeking,64.0
Colorado,2022,Care_Seeking,70.25
Connecticut,2022,Care_Seeking,74.25
Delaware,2022,Care_Seeking,65.75
District of Columbia,2022,Care_Seeking,74.25
Florida,2022,Care_Seeking,64.75
Georgia,2022,Care_Seeking,65.0
Hawaii,2022,Care_Seeking,62.5
Idaho,2022,Care_Seeking,64.0
Illinois,2022,Care_Seeking,66.0
Indiana,2022,Care_Seeking,61.25
Iowa,2022,Care_Seeking,68.5
Kansas,2022,Care_Seeking,66.75
Kentucky,2022,Care_Seeking,68.5
Louisiana,2022,Care_Seeking,76.25
Maine,2022,Care_Seeking,61.0
Maryland,2022,Care_Seeking,73.0
Massachusetts,2022,Care_Seeking,67.0
Michigan,2022,Care_Seeking,63.25
Minnesota,2022,Care_Seeking,77.25
Mississippi,2022,Care_Seeking,69.75
Missouri,2022,Care_Seeking,65.5
Montana,2022,Care_Seeking,73.0
Nebraska,2022,Care_Seeking,66.5
Nevada,2022,Care_Seeking,62.25
New Hampshire,2022,Care_Seeking,62.0
New Jersey,2022,Care_Seeking,77.25
New Mexico,2022,Care_Seeking,61.5
New York,2022,Care_Seeking,73.0
North Carolina,2022,Care_Seeking,67.0
North Dakota,2022,Care_Seeking,63.0
Ohio,2022,Care_Seeking,60.0
Oklahoma,2022,Care_Seeking,70.0
Oregon,2022,Care_Seeking,68.0
Pennsylvania,2022,Care_Seeking,71.75
Rhode Island,2022,Care_Seeking,67.0
South Carolina,2022,Care_Seeking,66.75
South Dakota,2022,Care_Seeking,54.25
Tennessee,2022,Care_Seeking,66.5
Texas,2022,Care_Seeking,65.0
Utah,2022,Care_Seeking,75.25
Vermont,2022,Care_Seeking,63.25
Virginia,2022,Care_Seeking,70.5
Washington,2022,Care_Seeking,65.75
West Virginia,2022,Care_Seeking,62.5
Wisconsin,2022,Care_Seeking,62.5
Wyoming,2022,Care_Seeking,77.5
Alabama,2022,Economic_Hardship,70.75
Alaska,2022,Economic_Hardship,53.0
Arizona,2022,Economic_Hardship,56.25
Arkansas,2022,Economic_Hardship,53.0
California,2022,Economic_Hardship,40.5
Colorado,2022,Economic_Hardship,61.0
Connecticut,2022,Economic_Hardship,53.75
Delaware,2022,Economic_Hardship,65.5
District of Columbia,2022,Economic_Hardship,62.0
Florida,2022,Economic_Hardship,56.25
Georgia,2022,Economic_Hardship,63.75
Hawaii,2022,Economic_Hardship,46.0
Idaho,2022,Economic_Hardship,48.5
Illinois,2022,Economic_Hardship,47.5
Indiana,2022,Economic_Hardship,63.5
Iowa,2022,Economic_Hardship,51.0
Kansas,2022,Economic_Hardship,57.25
Kentucky,2022,Economic_Hardship,61.25
Louisiana,2022,Economic_Hardship,69.0
Maine,2022,Economic_Hardship,40.0
Maryland,2022,Economic_Hardship,58.25
Massachusetts,2022,Economic_Hardship,42.75
Michigan,2022,Economic_Hardship,61.0
Minnesota,2022,Economic_Hardship,48.5
Mississippi,2022,Economic_Hardship,65.0
Missouri,2022,Economic_Hardship,62.5
Montana,2022,Economic_Hardship,49.25
Nebraska,2022,Economic_Hardship,42.75
Nevada,2022,Economic_Hardship,69.5
New Hampshire,2022,Economic_Hardship,40.5
New Jersey,2022,Economic_Hardship,58.75
New Mexico,2022,Economic_Hardship,57.0
New York,2022,Economic_Hardship,55.25
North Carolina,2022,Economic_Hardship,50.75
North Dakota,2022,Economic_Hardship,45.0
Ohio,2022,Economic_Hardship,63.0
Oklahoma,2022,Economic_Hardship,68.0
Oregon,2022,Economic_Hardship,63.75
Pennsylvania,2022,Economic_Hardship,59.0
Rhode Island,2022,Economic_Hardship,50.25
South Carolina,2022,Economic_Hardship,51.5
South Dakota,2022,Economic_Hardship,42.75
Tennessee,2022,Economic_Hardship,57.5
Texas,2022,Economic_Hardship,49.75
Utah,2022,Economic_Hardship,49.25
Vermont,2022,Economic_Hardship,43.5
Virginia,2022,Economic_Hardship,49.25
Washington,2022,Economic_Hardship,55.0
West Virginia,2022,Economic_Hardship,50.75
Wisconsin,2022,Economic_Hardship,56.75
Wyoming,2022,Economic_Hardship,53.75
Alabama,2022,Psychological_Distress,78.25
Alaska,2022,Psychological_Distress,73.75
Arizona,2022,Psychological_Distress,75.25
Arkansas,2022,Psychological_Distress,79.0
California,2022,Psychological_Distress,76.5
Colorado,2022,Psychological_Distress,80.75
Connecticut,2022,Psychological_Distress,81.25
Delaware,2022,Psychological_Distress,80.5
District of Columbia,2022,Psychological_Distress,77.5
Florida,2022,Psychological_Distress,69.0
Georgia,2022,Psychological_Distress,75.5
Hawaii,2022,Psychological_Distress,68.75
Idaho,2022,Psychological_Distress,80.75
Illinois,2022,Psychological_Distress,78.5
Indiana,2022,Psychological_Distress,81.0
Iowa,2022,Psychological_Distress,79.75
Kansas,2022,Psychological_Distress,85.5
Kentucky,2022,Psychological_Distress,83.75
Louisiana,2022,Psychological_Distress,77.75
Maine,2022,Psychological_Distress,82.25
Maryland,2022,Psychological_Distress,79.75
Massachusetts,2022,Psychological_Distress,79.75
Michigan,2022,Psychological_Distress,81.5
Minnesota,2022,Psychological_Distress,86.25
Mississippi,2022,Psychological_Distress,87.75
Missouri,2022,Psychological_Distress,77.5
Montana,2022,Psychological_Distress,77.5
Nebraska,2022,Psychological_Distress,75.75
Nevada,2022,Psychological_Distress,70.75
New Hampshire,2022,Psychological_Distress,88.25
New Jersey,2022,Psychological_Distress,75.75
New Mexico,2022,Psychological_Distress,76.25
New York,2022,Psychological_Distress,77.0
North Carolina,2022,Psychological_Distress,81.25
North Dakota,2022,Psychological_Distress,83.25
Ohio,2022,Psychological_Distress,82.5
Oklahoma,2022,Psychological_Distress,85.0
Oregon,2022,Psychological_Distress,77.0
Pennsylvania,2022,Psychological_Distress,82.75
Rhode Island,2022,Psychological_Distress,80.75
South Carolina,2022,Psychological_Distress,79.75
South Dakota,2022,Psychological_Distress,77.75
Tennessee,2022,Psychological_Distress,82.5
Texas,2022,Psychological_Distress,73.25
Utah,2022,Psychological_Distress,87.75
Vermont,2022,Psychological_Distress,86.75
Virginia,2022,Psychological_Distress,80.5
Washington,2022,Psychological_Distress,78.5
West Virginia,2022,Psychological_Distress,88.0
Wisconsin,2022,Psychological_Distress,77.5
Wyoming,2022,Psychological_Distress,70.5
Alabama,2022,Substance_Use,72.0
Alaska,2022,Substance_Use,48.5
Arizona,2022,Substance_Use,75.0
Arkansas,2022,Substance_Use,74.0
California,2022,Substance_Use,62.5
Colorado,2022,Substance_Use,69.75
Connecticut,2022,Substance_Use,72.0
Delaware,2022,Substance_Use,74.5
District of Columbia,2022,Substance_Use,72.0
Florida,2022,Substance_Use,72.0
Georgia,2022,Substance_Use,66.75
Hawaii,2022,Substance_Use,50.75
Idaho,2022,Substance_Use,68.0
Illinois,2022,Substance_Use,62.75
Indiana,2022,Substance_Use,78.25
Iowa,2022,Substance_Use,61.25
Kansas,2022,Substance_Use,64.5
Kentucky,2022,Substance_Use,86.25
Louisiana,2022,Substance_Use,73.75
Maine,2022,Substance_Use,60.0
Maryland,2022,Substance_Use,73.5
Massachusetts,2022,Substance_Use,69.75
Michigan,2022,Substance_Use,64.75
Minnesota,2022,Substance_Use,63.25
Mississippi,2022,Substance_Use,77.5
Missouri,2022,Substance_Use,66.5
Montana,2022,Substance_Use,48.25
Nebraska,2022,Substance_Use,68.5
Nevada,2022,Substance_Use,62.5
New Hampshire,2022,Substance_Use,71.25
New Jersey,2022,Substance_Use,70.0
New Mexico,2022,Substance_Use,78.5
New York,2022,Substance_Use,70.25
North Carolina,2022,Substance_Use,72.25
North Dakota,2022,Substance_Use,75.0
Ohio,2022,Substance_Use,71.25
