Year,suicidal thoughts,State,Search_Term,suicide hotline,self harm,mental health crisis,suicide prevention,crisis hotline,psychiatric hospital,depression help
2018,,Wisconsin,suicide prevention,,,,44.083333333333336,,,
2019,,Wisconsin,suicide prevention,,,,44.333333333333336,,,
2020,,Wisconsin,suicide prevention,,,,34.583333333333336,,,
2021,,Wisconsin,suicide prevention,,,,31.833333333333332,,,
2022,,Wisconsin,suicide prevention,,,,39.166666666666664,,,
2023,,Wisconsin,suicide prevention,,,,36.083333333333336,,,
2013,,Wisconsin,crisis hotline,,,,,11.5,,
2014,,Wisconsin,crisis hotline,,,,,14.0,,
2015,,Wisconsin,crisis hotline,,,,,22.083333333333332,,
2016,,Wisconsin,crisis hotline,,,,,17.333333333333332,,
2017,,Wisconsin,crisis hotline,,,,,11.583333333333334,,
2018,,Wisconsin,crisis hotline,,,,,15.75,,
2019,,Wisconsin,crisis hotline,,,,,13.833333333333334,,
2020,,Wisconsin,crisis hotline,,,,,30.5,,
2021,,Wisconsin,crisis hotline,,,,,35.333333333333336,,
2022,,Wisconsin,crisis hotline,,,,,46.916666666666664,,
2023,,Wisconsin,crisis hotline,,,,,36.5,,
2013,,Wisconsin,psychiatric hospital,,,,,,62.083333333333336,
2014,,Wisconsin,psychiatric hospital,,,,,,66.83333333333333,
2015,,Wisconsin,psychiatric hospital,,,,,,71.41666666666667,
2016,,Wisconsin,psychiatric hospital,,,,,,64.58333333333333,
2017,,Wisconsin,psychiatric hospital,,,,,,64.33333333333333,
2018,,Wisconsin,psychiatric hospital,,,,,,64.91666666666667,
2019,,Wisconsin,psychiatric hospital,,,,,,64.58333333333333,
