State,Year,admission_rate_per_100k,search_PC1,search_PC2,search_PC3,log_state_population
New Mexico,2015,363.6240108589613,-2.9618324849272253,0.18107229532547942,0.1636660891609118,14.552708594655849
New Mexico,2016,363.1923653141733,-2.7081399368478425,-0.01991195509622448,-0.07861693016090397,14.553896365349205
New Mexico,2017,358.3640252211823,-1.9305979584201216,0.20268008334814155,-0.43943765888564484,14.554034464488838
New Mexico,2018,353.4321606072156,-0.4124936118786837,-1.0522013187497725,-1.1319256595419414,14.55446918500145
New Mexico,2019,321.48460160199346,0.21423960305656828,-0.8222850722643421,-1.5637221101213372,14.557273601789845
New Mexico,2020,318.0904696771952,-0.2106830342952871,-1.2321646263356099,-1.6269424002694004,14.560452432190141
New York,2014,738.2934816826639,1.5401651970819892,1.6801383550478914,0.14538603364619604,16.793762486635725
New York,2015,737.3843058268214,1.9014607791670761,1.3551033358269398,0.4983832668167067,16.79396039686714
New York,2016,700.7397642469026,2.261307538335549,0.5091387877691306,0.9662003085203821,16.792895086367615
New York,2017,710.4270324835105,1.7285326495148403,0.07042503616644148,0.8602559503135994,16.790726248416284
New York,2018,725.0270644365373,2.748140825932713,-0.6991857647460038,0.4271987015988234,16.78818390623379
New York,2019,715.9690802060574,3.5304389489575523,-1.1056086068569215,0.46193159293948977,16.78403251592189
New York,2020,620.5791492852791,2.8313865107458507,-1.3131165968982352,1.082189468059472,16.777519332955706
North Carolina,2014,443.2795846354566,0.6373639001580594,1.4402185116228168,0.1199566340327355,16.11180540880113
North Carolina,2015,420.9333701828535,0.7268378995417194,1.87637570438539,-0.7440409131450795,16.121810542197412
North Carolina,2016,381.8220429801722,1.3404390427510682,1.0871826630362622,0.07822259177164094,16.13414634659252
North Carolina,2017,375.1548060980027,0.927801978350631,0.1964022773486271,0.7483493603074609,16.145298086915144
North Carolina,2018,357.9897834335031,2.1325512266372457,-0.860112931260791,0.9623437819172838,16.15648505713322
North Carolina,2019,351.38225590074603,2.2218277819339396,-0.9632092304464248,0.5219362048931059,16.16701761596545
North Carolina,2020,295.7317559212148,2.033365534834236,-1.0559609076977956,1.075273120620378,16.176442197577785
North Dakota,2014,473.7822442658812,-4.194456472423702,-0.5698702586259443,0.9655279625648374,13.512695896592248
North Dakota,2015,516.1891475864187,-4.35437394251901,-0.050827039455645186,1.0926247774655928,13.535184033685013
North Dakota,2016,429.8293643551104,-3.4912228935129352,-0.7793582383914355,0.6140151559212818,13.535947437444245
North Dakota,2017,502.1440228343387,-4.295107840846325,-0.6707888197686351,0.9122897150967224,13.536794834063988
North Dakota,2018,453.9103388934061,-3.6011227294765433,-0.9560213411567722,0.30308583181608373,13.541155287882502
North Dakota,2019,477.9213433125056,-3.56929795156584,-0.9901648039519209,0.16961989708828415,13.54596174633529
North Dakota,2020,509.59808391120447,-3.7681470899989926,-0.3959788776838614,0.5537098459142963,13.548034952822944
Ohio,2014,570.797254279967,1.0068327057513593,1.3935463339699352,-0.3190951502919042,16.267082133528973
Ohio,2015,567.0126820689338,1.2756640829599442,1.4456753258653319,-0.532342730838501,16.2684375150186
Ohio,2016,530.4955472738112,1.8418041209192688,0.8453580773706972,-0.25135072124256874,16.269963154893457
Ohio,2017,538.7586486407251,1.6525620259308262,-0.06415919323435348,0.5183637512787106,16.272163984538075
